date,time,username,tweet,tweet_clean
2021-04-17,06:25:33,cnnbrk,Police have identified the eight victims of the shooting at an Indianapolis FedEx facility. They ranged in age from 19 to 74 years old.  https://t.co/gwpEPXvHcR,police have identified the eight victims of the shooting at an indianapolis fedex facility they ranged in age from 19 to 74 years old  
2021-04-17,04:44:15,cnnbrk,"The Justice Department filed a civil lawsuit against former President Donald Trump's ally Roger Stone, accusing him and his wife of owing nearly $2 million in unpaid taxes  https://t.co/54nVconmLG",the justice department filed a civil lawsuit against former president donald trumps ally roger stone accusing him and his wife of owing nearly 2 million in unpaid taxes  
2021-04-17,03:43:27,cnnbrk,"President Biden deemed a recent spate of mass shootings a ""national embarrassment,"" hours after he ordered flags to be lowered to half-staff in the wake of at least eight deaths at an Indianapolis FedEx facility  https://t.co/jJqlp8WcOs",president biden deemed a recent spate of mass shootings a national embarrassment hours after he ordered flags to be lowered to halfstaff in the wake of at least eight deaths at an indianapolis fedex facility  
2021-04-17,02:48:25,cnnbrk,The White House is backtracking on its decision not to raise the refugee cap after criticism and says Biden will now announce an increased cap by May 15  https://t.co/cd4J3oHqUW,the white house is backtracking on its decision not to raise the refugee cap after criticism and says biden will now announce an increased cap by may 15  
2021-04-17,02:43:08,cnnbrk,SpaceX has secured a $2.89 billion NASA contract to build spacecraft that will land astronauts on the moon for the first time in five decades  https://t.co/rE1y1mnLaq,spacex has secured a 289 billion nasa contract to build spacecraft that will land astronauts on the moon for the first time in five decades  
2021-04-17,01:59:24,cnnbrk,Authorities have named the 19-year-old Indianapolis shooter. FedEx says he was a former employee at the facility.  https://t.co/U8LDt8i40J,authorities have named the 19yearold indianapolis shooter fedex says he was a former employee at the facility  
2021-04-17,01:24:45,cnnbrk,Raul Castro announces he is stepping down as the head of Cuba's communist party. His departure brings an end to the era of his famous clan occupying the top leadership in the country.   https://t.co/CqBW8QwNhV,raul castro announces he is stepping down as the head of cubas communist party his departure brings an end to the era of his famous clan occupying the top leadership in the country   
2021-04-17,00:01:46,cnnbrk,"A family member of the suspect in the Indianapolis mass shooting warned authorities about the suspect's potential for violence, law enforcement sources say  https://t.co/zLGsc2pg3V",a family member of the suspect in the indianapolis mass shooting warned authorities about the suspects potential for violence law enforcement sources say  
2021-04-16,22:47:32,cnnbrk,"Russia will expel 10 US diplomats to retaliate against President Biden's sanctions against the Kremlin, Foreign Minister Sergey Lavrov says  https://t.co/eajlYVhSdS",russia will expel 10 us diplomats to retaliate against president bidens sanctions against the kremlin foreign minister sergey lavrov says  
2021-04-16,22:38:40,cnnbrk,A heavy metal guitarist with ties to the Oath Keepers is the first to plead guilty to crimes related to the US Capitol insurrection  https://t.co/6FXOd3aINO,a heavy metal guitarist with ties to the oath keepers is the first to plead guilty to crimes related to the us capitol insurrection  
2021-04-16,22:36:40,cnnbrk,"President Biden will sign a declaration today to speed refugee admissions to the US but not raise the refugee cap, as he has committed to doing  https://t.co/5P0459tQUh",president biden will sign a declaration today to speed refugee admissions to the us but not raise the refugee cap as he has committed to doing  
2021-04-16,14:26:23,cnnbrk,Hong Kong court jails Jimmy Lai and other prominent activists for 8 to 18 months over 2019 protest  https://t.co/o5IkxJgBjd,hong kong court jails jimmy lai and other prominent activists for 8 to 18 months over 2019 protest  
2021-04-16,12:52:24,cnnbrk,"At least 8 people were killed and several others injured in a mass shooting at an Indianapolis FedEx facility, police say  https://t.co/w91nCWDFSs",at least 8 people were killed and several others injured in a mass shooting at an indianapolis fedex facility police say  
2021-04-16,10:14:13,cnnbrk,Police responding to a 'mass casualty situation' at FedEx facility in Indianapolis  https://t.co/IFCbUYDfN8,police responding to a mass casualty situation at fedex facility in indianapolis  
2021-04-16,01:09:39,cnnbrk,"Former Vice President Pence underwent a successful surgery to have a pacemaker implanted, his office says  https://t.co/U7SYisWsH1",former vice president pence underwent a successful surgery to have a pacemaker implanted his office says  
2021-04-16,00:49:09,cnnbrk,"Four young men were found burned to death and two others were found hanged by unknown assailants in South Africa's Eastern Cape province, police say  https://t.co/VDf24JbNtV",four young men were found burned to death and two others were found hanged by unknown assailants in south africas eastern cape province police say  
2021-04-15,21:14:58,cnnbrk,Defense rests in the Derek Chauvin trial as the prosecution recalls a pulmonologist who testified last week  https://t.co/7WaFIOKF9Y  https://t.co/EYSmp468v1,defense rests in the derek chauvin trial as the prosecution recalls a pulmonologist who testified last week    
2021-04-15,20:10:01,cnnbrk,"Derek Chauvin, the former officer accused of killing George Floyd, invokes his Fifth Amendment right and won't testify at trial. Watch live updates:  https://t.co/6q592Wy6vb  https://t.co/QqUHEGKcBw",derek chauvin the former officer accused of killing george floyd invokes his fifth amendment right and will not testify at trial watch live updates    
2021-04-15,18:17:28,cnnbrk,US formally names Russian Foreign Intelligence Service as the culprit behind the SolarWinds cyber hack and imposes new sanctions against the country  https://t.co/kqR1HMkFN7  https://t.co/q6eEGbejHI,us formally names russian foreign intelligence service as the culprit behind the solarwinds cyber hack and imposes new sanctions against the country    
2021-04-15,16:35:55,cnnbrk,Secretary of State Blinken visits Afghanistan a day after President Biden announced plans to withdraw US troops before September 11  https://t.co/ouxX2OlJvz  https://t.co/b74gjUecOF,secretary of state blinken visits afghanistan a day after president biden announced plans to withdraw us troops before september 11    
2021-04-15,07:36:33,cnnbrk,The Biden administration is expected to sanction Russia and expel several Russian diplomats from the US in response to hacks and election interference  https://t.co/VegMmy7tQw,the biden administration is expected to sanction russia and expel several russian diplomats from the us in response to hacks and election interference  
2021-04-15,03:53:06,cnnbrk,Former Brooklyn Center Police officer Kim Potter will make her first court appearance Thursday  https://t.co/PzS0HHfQw2,former brooklyn center police officer kim potter will make her first court appearance thursday  
2021-04-15,03:07:23,cnnbrk,"The White House is expected to name Erika Moritsugu to an Asian American and Pacific Islander liaison position, a source says  https://t.co/p2AQmnDkQM",the white house is expected to name erika moritsugu to an asian american and pacific islander liaison position a source says  
2021-04-14,22:01:16,cnnbrk,The Minnesota police officer who fatally shot Daunte Wright is charged with second-degree manslaughter  https://t.co/zlBBtbo2FA  https://t.co/IIdXLSRMK5,the minnesota police officer who fatally shot daunte wright is charged with seconddegree manslaughter    
2021-04-14,19:38:36,cnnbrk,"Bernie Madoff, whose name became synonymous with financial fraud, dies while serving a 150-year sentence in federal prison  https://t.co/bLUf4K01L9",bernie madoff whose name became synonymous with financial fraud dies while serving a 150year sentence in federal prison  
2021-04-14,08:16:21,cnnbrk,"A key figure in the investigation into Rep. Matt Gaetz has cooperated with the DOJ since last year, The New York Times reports. Gaetz denies all allegations.  https://t.co/DryurxZRW7",a key figure in the investigation into rep matt gaetz has cooperated with the doj since last year the new york times reports gaetz denies all allegations  
2021-04-14,04:46:48,cnnbrk,A long-time suspect and his father have been arrested in connection with the 1996 disappearance of California college student Kristin Smart  https://t.co/BPGzHm0GiK,a longtime suspect and his father have been arrested in connection with the 1996 disappearance of california college student kristin smart  
2021-04-13,23:23:28,cnnbrk,"The mayor of Brooklyn Center, Minnesota, says that Police Chief Tim Gannon has resigned following the shooting of Daunte Wright. The officer who shot Wright has also resigned.  https://t.co/8xs2xamnVi",the mayor of brooklyn center minnesota says that police chief tim gannon has resigned following the shooting of daunte wright the officer who shot wright has also resigned  
2021-04-13,20:14:53,cnnbrk,The prosecution has rested in the trial of former Minneapolis Police officer Derek Chauvin. Follow live updates as the defense calls witnesses:  https://t.co/iQI79wjjrw,the prosecution has rested in the trial of former minneapolis police officer derek chauvin follow live updates as the defense calls witnesses  
2021-04-13,19:30:53,cnnbrk,"A pause on Johnson &amp; Johnson's vaccine ""will not have a significant impact on our vaccination plan,"" Biden's response coordinator says  https://t.co/o4Rf7Ooggf",a pause on johnson  johnsons vaccine will not have a significant impact on our vaccination plan bidens response coordinator says  
2021-04-13,16:55:23,cnnbrk,"The CDC and FDA are recommending that the United States pause the use of Johnson &amp; Johnson's Covid-19 vaccine over six reported US cases of a ""rare and severe"" type of blood clot   https://t.co/V8wgKCtRaI  https://t.co/lK99fyaUMa",the cdc and fda are recommending that the united states pause the use of johnson  johnsons covid19 vaccine over six reported us cases of a rare and severe type of blood clot     
2021-04-13,09:03:32,cnnbrk,"China sent 25 warplanes into Taiwan's air defense identification zone Monday, the largest breach of that space since the island began regularly reporting such activity in September, Taiwan's Defense Ministry said  https://t.co/o3jWwugUDQ",china sent 25 warplanes into taiwans air defense identification zone monday the largest breach of that space since the island began regularly reporting such activity in september taiwans defense ministry said  
2021-04-13,07:40:19,cnnbrk,"The officer who shot and killed Daunte Wright during a traffic stop was identified as Officer Kim Potter, who has been with the department for 26 years, according to the Minnesota Bureau of Criminal Apprehension   https://t.co/pfWa3RmPjO",the officer who shot and killed daunte wright during a traffic stop was identified as officer kim potter who has been with the department for 26 years according to the minnesota bureau of criminal apprehension   
2021-04-13,04:52:08,cnnbrk,"The death of Daunte Wright, who was shot by a Minnesota officer during a traffic stop, has been ruled a homicide, medical examiner's office says  https://t.co/nbEsURpFyP",the death of daunte wright who was shot by a minnesota officer during a traffic stop has been ruled a homicide medical examiners office says  
2021-04-13,04:10:39,cnnbrk,"One person has died and a police officer was injured after a shooting at a high school in Knoxville, Tennessee, police said  https://t.co/tJIH8HGV3o",one person has died and a police officer was injured after a shooting at a high school in knoxville tennessee police said  
2021-04-13,02:31:41,cnnbrk,"There's no active threat at a Knoxville, Tennessee, high school, the sheriff says, after police reported multiple people, including an officer, were shot  https://t.co/Obf09TxBA1",there is no active threat at a knoxville tennessee high school the sheriff says after police reported multiple people including an officer were shot  
2021-04-13,01:55:14,cnnbrk,"Police in Knoxville, Tennessee, are reporting multiple gunshot victims in a shooting at Austin-East Magnet High School  https://t.co/3Zf6syXNV0",police in knoxville tennessee are reporting multiple gunshot victims in a shooting at austineast magnet high school  
2021-04-13,01:36:31,cnnbrk,"After the police shooting of Daunte Wright in a nearby suburb, Minneapolis and St. Paul will have a curfew tonight beginning at 7 p.m. local time  https://t.co/dw20RNAb2A",after the police shooting of daunte wright in a nearby suburb minneapolis and st paul will have a curfew tonight beginning at 7 pm local time  
2021-04-13,00:59:41,cnnbrk,"At least half of adults in 11 US states have received at least one dose of vaccine, CDC data shows. The US is administering more than 3 million doses a day on average over the past week.  https://t.co/CYZsnsPwfE",at least half of adults in 11 us states have received at least one dose of vaccine cdc data shows the us is administering more than 3 million doses a day on average over the past week  
2021-04-12,23:35:52,cnnbrk,"People who have lost family members to Covid-19 can get help with funeral expenses from FEMA, which is accepting applications for aid of up to $9,000 per burial  https://t.co/KcINcjiD8X",people who have lost family members to covid19 can get help with funeral expenses from fema which is accepting applications for aid of up to 9000 per burial  
2021-04-12,19:49:18,cnnbrk,Live updates: Derek Chauvin trial  https://t.co/vlEJ952lPy,live updates derek chauvin trial  
2021-04-12,18:35:51,cnnbrk,"One person is dead and another injured after a shooting in front of a private hospital in Paris, a police source says  https://t.co/UXDn01H3PO",one person is dead and another injured after a shooting in front of a private hospital in paris a police source says  
2021-04-12,10:38:46,cnnbrk,"Dozens of people gathered after a man died following an officer-involved shooting and car crash in Brooklyn Center, Minnesota, on Sunday afternoon  https://t.co/fEtKgqlF1q",dozens of people gathered after a man died following an officerinvolved shooting and car crash in brooklyn center minnesota on sunday afternoon  
2021-04-12,04:54:01,cnnbrk,"Ending almost four years without a professional win, Hideki Matsuyama becomes the first Japanese man to win a golf major with his victory at the 2021 Masters  https://t.co/wp9Msz2W00",ending almost four years without a professional win hideki matsuyama becomes the first japanese man to win a golf major with his victory at the 2021 masters  
2021-04-11,23:00:36,cnnbrk,"Iran's Atomic Energy Organization condemned an incident at the Natanz nuclear facility, calling it a ""terrorist action""  https://t.co/xo0VeM09Dv",irans atomic energy organization condemned an incident at the natanz nuclear facility calling it a terrorist action  
2021-04-11,22:16:10,cnnbrk,"Iran says there was an ""incident"" at a nuclear plant, a day after the government said it was launching over 150 new uranium enrichment centrifuges  https://t.co/bWNlTKcKw7",iran says there was an incident at a nuclear plant a day after the government said it was launching over 150 new uranium enrichment centrifuges  
2021-04-11,18:49:59,cnnbrk,"The Queen has described being left with a ""huge void in her life"" after her husband Prince Philip's death, their son Prince Andrew said  https://t.co/jTsIgkvsFy",the queen has described being left with a huge void in her life after her husband prince philips death their son prince andrew said  
2021-04-11,08:49:18,cnnbrk,"The sixth victim of a shooting in Rock Hill, South Carolina, earlier this week has died, the York County coroner announced  https://t.co/mcHHjeAZsW",the sixth victim of a shooting in rock hill south carolina earlier this week has died the york county coroner announced  
2021-04-11,02:06:56,cnnbrk,"One person is dead and two deputies are wounded after an altercation outside of a Utah jail, the sheriff says  https://t.co/ydgT1zYO7g",one person is dead and two deputies are wounded after an altercation outside of a utah jail the sheriff says  
2021-04-11,00:00:24,cnnbrk,"At least two people are dead in Louisiana after extreme overnight weather, authorities say. A level 3 severe weather threat has been issued for parts of the Gulf Coast.  https://t.co/h3m7fO3qHF",at least two people are dead in louisiana after extreme overnight weather authorities say a level 3 severe weather threat has been issued for parts of the gulf coast  
2021-04-10,20:12:42,cnnbrk,"Six people were injured Friday night when people in two vehicles shot at each other on a Texas freeway, police say  https://t.co/mmzvtFL49W",six people were injured friday night when people in two vehicles shot at each other on a texas freeway police say  
2021-04-10,06:47:10,cnnbrk,"Nearly 40% of US Marines are declining Covid-19 vaccinations, according to data provided to CNN by the service, the first branch to disclose service-wide numbers on acceptance and declination  https://t.co/wKFOxQ1faK",nearly 40 of us marines are declining covid19 vaccinations according to data provided to cnn by the service the first branch to disclose servicewide numbers on acceptance and declination  
2021-04-10,02:14:44,cnnbrk,"The House Ethics Committee is investigating Florida Rep. Matt Gaetz, who faces a federal investigation into whether he violated sex trafficking laws  https://t.co/ocw6IhWcO4",the house ethics committee is investigating florida rep matt gaetz who faces a federal investigation into whether he violated sex trafficking laws  
2021-04-09,22:00:47,cnnbrk,"Rapper DMX, who sealed his success with the single ""Ruff Ryders Anthem,"" has died at 50, his family says  https://t.co/mrSI09ScLL",rapper dmx who sealed his success with the single ruff ryders anthem has died at 50 his family says  
2021-04-09,21:39:20,cnnbrk,"A volcano erupts on the Caribbean island of St. Vincent, sending ash plumes up to 20,000 feet into the air  https://t.co/NJvmuQTo6i",a volcano erupts on the caribbean island of st vincent sending ash plumes up to 20000 feet into the air  
2021-04-09,20:55:56,cnnbrk,"Amazon workers at an Alabama warehouse have resoundingly rejected a push to form the company's first US-based union, according to an ongoing tally of the vote  https://t.co/aDVEGBCV2L",amazon workers at an alabama warehouse have resoundingly rejected a push to form the companys first usbased union according to an ongoing tally of the vote  
2021-04-09,18:11:03,cnnbrk,"Boeing announces a new problem with its troubled 737 Max jet, telling 16 airlines to halt flights to check on an electrical issue  https://t.co/ZuGiWwhtDN",boeing announces a new problem with its troubled 737 max jet telling 16 airlines to halt flights to check on an electrical issue  
2021-04-09,16:45:52,cnnbrk,"Prince Philip, an extraordinary figure and husband to Queen Elizabeth for seven decades, is dead at 99, Buckingham Palace says  https://t.co/4R8LwobU8o",prince philip an extraordinary figure and husband to queen elizabeth for seven decades is dead at 99 buckingham palace says  
2021-04-09,04:06:37,cnnbrk,"At least one person was killed and four others injured in a shooting at an industrial park in Bryan, Texas, police say  https://t.co/ohz8UJXRns",at least one person was killed and four others injured in a shooting at an industrial park in bryan texas police say  
2021-04-09,02:43:59,cnnbrk,"Several people are injured in a shooting in Bryan, Texas, police say. The suspect is still at large.  https://t.co/lcL6uyGLTx",several people are injured in a shooting in bryan texas police say the suspect is still at large  
2021-04-08,23:09:43,cnnbrk,"Matt Gaetz associate Joel Greenberg, a key figure in an ongoing federal probe of the congressman, is likely to strike a plea deal, attorneys say  https://t.co/en5ySin5dO",matt gaetz associate joel greenberg a key figure in an ongoing federal probe of the congressman is likely to strike a plea deal attorneys say  
2021-04-08,22:36:23,cnnbrk,"A former NFL player is suspected of killing five, including a prominent doctor and his grandchildren, in a South Carolina shooting  https://t.co/sOCxgKWJZW",a former nfl player is suspected of killing five including a prominent doctor and his grandchildren in a south carolina shooting  
2021-04-08,21:59:23,cnnbrk,"President Biden takes his first steps on gun control, ordering tightened regulations on ""ghost guns"" and pistol braces  https://t.co/FBfg18w7Ev",president biden takes his first steps on gun control ordering tightened regulations on ghost guns and pistol braces  
2021-04-08,07:53:57,cnnbrk,Washington Gov. Jay Inslee signs bill that will automatically restore the voting rights of people convicted of a felony once they are released from prison  https://t.co/8K57ywLxZ2,washington gov jay inslee signs bill that will automatically restore the voting rights of people convicted of a felony once they are released from prison  
2021-04-08,00:32:59,cnnbrk,"Georgia state Rep. Park Cannon, who was arrested last month while protesting the state's controversial election law, will not be charged, her lawyer says  https://t.co/QAq78pA0J0",georgia state rep park cannon who was arrested last month while protesting the states controversial election law will not be charged her lawyer says  
2021-04-07,23:05:26,cnnbrk,"Tiger Woods' SUV crash was caused by speed and an inability to negotiate a curve, the LA County sheriff's office says  https://t.co/Q3LYswFkvi",tiger woods suv crash was caused by speed and an inability to negotiate a curve the la county sheriffs office says  
2021-04-07,21:15:45,cnnbrk,"A UK coronavirus variant that's more contagious and associated with a higher risk of death is now the dominant strain in the US, CDC says  https://t.co/pnNmsSUj0g",a uk coronavirus variant that is more contagious and associated with a higher risk of death is now the dominant strain in the us cdc says  
2021-04-07,19:49:50,cnnbrk,The EU's top drug agency finds AstraZeneca's Covid-19 vaccine can cause rare blood clots but says its benefits still outweigh risks  https://t.co/f9BGt1CEuW,the eus top drug agency finds astrazenecas covid19 vaccine can cause rare blood clots but says its benefits still outweigh risks  
2021-04-07,01:51:38,cnnbrk,Arkansas becomes the first state to prohibit physicians from providing gender-affirming treatment for trans people under age 18  https://t.co/aCElBcUd8C  https://t.co/XhchFvZzGX,arkansas becomes the first state to prohibit physicians from providing genderaffirming treatment for trans people under age 18    
2021-04-07,00:22:55,cnnbrk,"California, the first state to implement a lockdown due to Covid-19, plans to fully reopen the state's activities and businesses on June 15. Follow live updates on the pandemic:  https://t.co/OkvqFsgzas",california the first state to implement a lockdown due to covid19 plans to fully reopen the states activities and businesses on june 15 follow live updates on the pandemic  
2021-04-06,20:15:59,cnnbrk,"Democratic Rep. Alcee Hastings, the longest-serving member of Florida's congressional delegation, has died at 84  https://t.co/121SqH327s",democratic rep alcee hastings the longestserving member of floridas congressional delegation has died at 84  
2021-04-06,19:23:23,cnnbrk,George Floyd's friend who was in the car when they were confronted by police appears in court to determine if he will testify in Derek Chauvin's trial. Follow live updates:  https://t.co/VM4DTBZQBa,george floyds friend who was in the car when they were confronted by police appears in court to determine if he will testify in derek chauvins trial follow live updates  
2021-04-06,18:55:38,cnnbrk,"Police responding to a shooting in Frederick, Maryland, say there are at least two victims and one suspect ""is down""   https://t.co/eIu0O01zNA",police responding to a shooting in frederick maryland say there are at least two victims and one suspect is down   
2021-04-06,16:50:16,cnnbrk,President Biden plans to announce he's moving the deadline for states to make all US adults eligible for the Covid vaccine forward to April 19  https://t.co/I1IT70o9gO,president biden plans to announce he is moving the deadline for states to make all us adults eligible for the covid vaccine forward to april 19  
2021-04-06,13:42:14,cnnbrk,"The collapse last month of US hedge fund Archegos Capital cost Credit Suisse nearly $4.7 billion and two of the bank's top executives their jobs, the bank announced  https://t.co/sCqdNTn2u2",the collapse last month of us hedge fund archegos capital cost credit suisse nearly 47 billion and two of the banks top executives their jobs the bank announced  
2021-04-06,09:13:25,cnnbrk,"Baylor beats Gonzaga 86-70 to win the men's NCAA basketball championship for the first time, handing the Bulldogs their only loss of the season  https://t.co/ucnszBVjDz",baylor beats gonzaga 8670 to win the mens ncaa basketball championship for the first time handing the bulldogs their only loss of the season  
2021-04-06,06:41:02,cnnbrk,"North Korea will drop out of the Tokyo Olympics because of concerns over coronavirus, state media says  https://t.co/FFbEktLQCX",north korea will drop out of the tokyo olympics because of concerns over coronavirus state media says  
2021-04-06,04:56:48,cnnbrk,"A coronavirus variant first spotted in the UK has been reported in all 50 US states. There are more than 15,000 US cases of the variant, more than 3,000 in Florida.  https://t.co/RdBZsBEEWe",a coronavirus variant first spotted in the uk has been reported in all 50 us states there are more than 15000 us cases of the variant more than 3000 in florida  
2021-04-06,00:25:53,cnnbrk,"Arkansas Gov. Hutchinson vetoes an anti-transgender health care bill that would've prohibited physicians from providing gender-affirming ""procedures"" for trans people under age 18  https://t.co/ZSGjTIAiBo",arkansas gov hutchinson vetoes an antitransgender health care bill that would have prohibited physicians from providing genderaffirming procedures for trans people under age 18  
2021-04-06,00:21:07,cnnbrk,"The US is administering Covid-19 vaccine doses at a pace that's nearly five times faster than the global average, a CNN analysis suggests  https://t.co/PSgKv9447u",the us is administering covid19 vaccine doses at a pace that is nearly five times faster than the global average a cnn analysis suggests  
2021-04-05,22:16:48,cnnbrk,"Janet Yellen calls for a global minimum corporate tax rate to ""stop the race to the bottom,"" in her first major speech as US Treasury secretary  https://t.co/r35bv3LiUD",janet yellen calls for a global minimum corporate tax rate to stop the race to the bottom in her first major speech as us treasury secretary  
2021-04-05,18:00:19,cnnbrk,"A 4.0 magnitude earthquake has rattled the Lennox area of Los Angeles County, the US Geological Survey says. There are no immediate reports of damage.  https://t.co/8e4mzQm4Tb",a 40 magnitude earthquake has rattled the lennox area of los angeles county the us geological survey says there are no immediate reports of damage  
2021-04-05,06:02:43,cnnbrk,"Stanford beats Arizona, 54-53, winning its first NCAA women's basketball championship since 1992  https://t.co/rVpRIveGMi",stanford beats arizona 5453 winning its first ncaa womens basketball championship since 1992  
2021-04-04,21:10:01,cnnbrk,"Flash floods unleashed by torrential rains killed at least 41 people on the Indonesian island of Flores, officials say. At least three more were reported killed in East Timor.  https://t.co/rjLKT2HLQ2",flash floods unleashed by torrential rains killed at least 41 people on the indonesian island of flores officials say at least three more were reported killed in east timor  
2021-04-04,19:42:58,cnnbrk,"A triple shooting in Virginia Beach, Virginia, left one person dead and two others injured Saturday night, police said  https://t.co/auqs4UNgMb",a triple shooting in virginia beach virginia left one person dead and two others injured saturday night police said  
2021-04-04,17:34:43,cnnbrk,Pope Francis condemns 'scandalous' armed conflicts around the world during his Easter Sunday mass  https://t.co/VO1X6E1rin,pope francis condemns scandalous armed conflicts around the world during his easter sunday mass  
2021-04-04,12:04:01,cnnbrk,"One person is dead and two others are injured after an exchange of gunfire between gunmen and New York Police Department officers, the NYPD says  https://t.co/B0f6GNCaap",one person is dead and two others are injured after an exchange of gunfire between gunmen and new york police department officers the nypd says  
2021-04-04,08:54:30,cnnbrk,Undefeated Gonzaga beats UCLA and will face Baylor in the NCAA men's basketball championship game  https://t.co/a0qg37klvP,undefeated gonzaga beats ucla and will face baylor in the ncaa mens basketball championship game  
2021-04-04,07:39:44,cnnbrk,"Rapper DMX is hospitalized and on life support, his longtime attorney says  https://t.co/zdzCIkO46T",rapper dmx is hospitalized and on life support his longtime attorney says  
2021-04-04,00:53:09,cnnbrk,"A distant cousin of Jordan's King Abdullah and the former head of the royal court were arrested due to ""security reasons,"" according to state media Petra  https://t.co/lMuQW4NLUE",a distant cousin of jordans king abdullah and the former head of the royal court were arrested due to security reasons according to state media petra  
2021-04-03,14:49:15,cnnbrk,"Three people were killed and four others were injured in a shooting in Wilmington, North Carolina, police say  https://t.co/NL9MNOYrAH",three people were killed and four others were injured in a shooting in wilmington north carolina police say  
2021-04-03,03:02:53,cnnbrk,Colorado Gov. Jared Polis has signed an executive order extending the state mask mandate for the next 30 days  https://t.co/P6gevhQ8zb,colorado gov jared polis has signed an executive order extending the state mask mandate for the next 30 days  
2021-04-03,01:42:33,cnnbrk,President Biden has revoked a Trump executive order that authorized sanctions on International Criminal Court officials and lifted sanctions on two officials  https://t.co/Q7a5BLLOQw,president biden has revoked a trump executive order that authorized sanctions on international criminal court officials and lifted sanctions on two officials  
2021-04-03,00:21:49,cnnbrk,One of the two officers who was injured in the attack near the US Capitol building has died  https://t.co/fnH53ZtFm5,one of the two officers who was injured in the attack near the us capitol building has died  
2021-04-03,00:03:56,cnnbrk,"Suspect who injured Capitol Police officers and was brandishing a knife is dead, sources say. Follow updates from a 2:45 p.m. news conference:  https://t.co/BfZPMkd60m",suspect who injured capitol police officers and was brandishing a knife is dead sources say follow updates from a 245 pm news conference  
2021-04-02,23:25:09,cnnbrk,US Capitol Police says someone rammed a vehicle into two officers and a suspect is in custody. Follow live updates:  https://t.co/XZfmujtjzz,us capitol police says someone rammed a vehicle into two officers and a suspect is in custody follow live updates  
2021-04-02,23:02:35,cnnbrk,The US Capitol is on lockdown due to an external security threat  https://t.co/0dNgTgIarg,the us capitol is on lockdown due to an external security threat  
2021-04-02,22:41:49,cnnbrk,"The top homicide detective in Minneapolis testifies that kneeling on George Floyd's neck was ""totally unnecessary"" and not part of training  https://t.co/6LQlDqWWjY",the top homicide detective in minneapolis testifies that kneeling on george floyds neck was totally unnecessary and not part of training  
2021-04-02,19:15:59,cnnbrk,UPDATE: Authorities earlier said 51 people had died before revising the figure down to 50.  https://t.co/zk4lSGVqcC,update authorities earlier said 51 people had died before revising the figure down to 50  
2021-04-02,18:17:01,cnnbrk,"US employers added 916,000 jobs in March, the best monthly gain since August  https://t.co/ssWgCzFsCw",us employers added 916000 jobs in march the best monthly gain since august  
2021-04-02,16:55:50,cnnbrk,"A train carrying 490 people derailed in a tunnel in easter Taiwan, killing at least 51. Reports say it may have hit a vehicle that slid down a slope.  https://t.co/DEA1siTtH4",a train carrying 490 people derailed in a tunnel in easter taiwan killing at least 51 reports say it may have hit a vehicle that slid down a slope  
2021-04-02,14:09:07,cnnbrk,North Dakota Governor Doug Burgum declared a statewide emergency as wildfires led to the evacuation of one small town in the state  https://t.co/n3t7VKs8ie,north dakota governor doug burgum declared a statewide emergency as wildfires led to the evacuation of one small town in the state  
2021-04-02,10:36:43,cnnbrk,"A train carrying an estimated 350 people has derailed in a tunnel in eastern Taiwan, killing at least 36 people and injuring dozens more, according to local officials  https://t.co/QnfNoSe4PQ",a train carrying an estimated 350 people has derailed in a tunnel in eastern taiwan killing at least 36 people and injuring dozens more according to local officials  
2021-04-02,03:10:05,cnnbrk,"Ontario has announced a province-wide ""emergency brake"" shutdown beginning this weekend as Canada's most populous province struggles to cope with a surge in ICU admissions  https://t.co/cteyIe2tga",ontario has announced a provincewide emergency brake shutdown beginning this weekend as canadas most populous province struggles to cope with a surge in icu admissions  
2021-04-02,01:22:18,cnnbrk,"The smell of burnt and unburnt marijuana alone is no longer cause for New York Police Department officers to search vehicles, according a new NYPD memorandum  https://t.co/j1EEsQwFyU",the smell of burnt and unburnt marijuana alone is no longer because for new york police department officers to search vehicles according a new nypd memorandum  
2021-04-01,23:34:47,cnnbrk,"Police named the suspect in the mass shooting at a California business complex and said he knew the victims. Four people, including a 9-year-old, were killed.  https://t.co/pFHTcOiulF",police named the suspect in the mass shooting at a california business complex and said he knew the victims four people including a 9yearold were killed  
2021-04-01,22:59:50,cnnbrk,"Guns flew off store shelves after mass shootings last month, with the FBI reporting a record number of background checks for firearm purchases  https://t.co/oQaa4ZXiMd",guns flew off store shelves after mass shootings last month with the fbi reporting a record number of background checks for firearm purchases  
2021-04-01,21:14:59,cnnbrk,"College basketball coaching great Roy Williams is retiring after after 33 seasons as a head coach, the University of North Carolina says  https://t.co/NyInP7fPmZ",college basketball coaching great roy williams is retiring after after 33 seasons as a head coach the university of north carolina says  
2021-04-01,16:32:17,cnnbrk,"Ongoing trial of Pfizer/BioNTech's Covid-19 vaccine confirms its protection lasts at least six months after the second dose, the companies say  https://t.co/WMt7GVB8oS  https://t.co/cyEHK3224m",ongoing trial of pfizerbiontechs covid19 vaccine confirms its protection lasts at least six months after the second dose the companies say    
2021-04-01,09:59:02,cnnbrk,A Hong Kong court has convicted pro-democracy media tycoon Jimmy Lai and eight other prominent opposition activists over their roles in an unauthorized assembly at the height of the 2019 protests  https://t.co/7RO7E53Nh6,a hong kong court has convicted prodemocracy media tycoon jimmy lai and eight other prominent opposition activists over their roles in an unauthorized assembly at the height of the 2019 protests  
